timestamp,attention_score,engagement_index,theta_alpha_ratio,level
2446175.597095,0.081163,0.185820,0.753161,0.000000
2446187.595198,0.091241,0.216428,1.036016,0.000000
2446199.784974,0.083646,0.187194,1.797529,0.000000
2446212.331066,0.087720,0.215684,1.842215,0.000000
2446224.443981,0.088927,0.213642,1.860155,0.000000
2446237.139773,0.080917,0.188317,1.571064,0.000000
2446249.128316,0.103243,0.274260,0.862007,0.000000
2446261.201943,0.086691,0.210911,1.222957,0.000000
2446273.440112,0.096366,0.247632,1.230966,0.000000
2446285.489115,0.097937,0.248127,2.208876,0.000000
2446297.717613,0.084945,0.199342,1.238138,0.000000
2446310.118306,0.092429,0.227949,1.425576,0.000000
2446322.501947,0.078129,0.169663,1.826943,0.000000
2446334.744225,0.069710,0.135606,1.114303,0.000000
2446347.153010,0.075516,0.157706,0.839576,0.000000
2446359.669255,0.090568,0.227761,1.486412,0.000000
2446371.795234,0.083875,0.201564,1.054949,0.000000
2446384.317372,0.073083,0.144804,2.008555,0.000000
2446396.909603,0.077355,0.170320,1.751381,0.000000
2446408.926824,0.077389,0.170018,1.998161,0.000000
2446420.928002,0.092091,0.228853,1.869098,0.000000
2446433.368784,0.078259,0.170926,1.645229,0.000000
2446445.968021,0.072336,0.148100,2.306903,0.000000
2446458.032462,0.075548,0.160240,2.399561,0.000000
2446470.261945,0.076253,0.159074,2.234402,0.000000
2446482.194523,0.080757,0.186025,1.380128,0.000000
2446494.552840,0.078833,0.174625,1.964146,0.000000
2446506.647040,0.076513,0.165785,2.980900,0.000000
2446518.922145,0.087198,0.209424,1.793505,0.000000
2446530.789803,0.070017,0.134228,4.509713,0.000000
2446543.189628,0.084478,0.200740,3.125742,0.000000
2446555.392438,0.073068,0.151892,1.742357,0.000000
2446567.492810,0.074070,0.151003,2.289730,0.000000
2446579.934146,0.071578,0.144222,2.201150,0.000000
2446592.409516,0.063909,0.103429,2.841857,0.000000
2446604.728644,0.074268,0.155129,1.848667,0.000000
2446616.732938,0.063531,0.100184,4.427081,0.000000
2446628.905707,0.127583,0.314821,1.032557,0.000000
2446641.062968,0.092645,0.231712,1.670850,0.000000
2446652.988040,0.093505,0.229343,1.525220,0.000000
2446665.483132,0.081835,0.173939,1.549659,0.000000
2446677.676646,0.068503,0.128601,1.535041,0.000000
2446689.732649,0.076698,0.163740,2.194934,0.000000
2446702.085134,0.083347,0.188999,1.351639,0.000000
2446714.229578,0.086593,0.210702,1.421172,0.000000
2446726.361184,0.086958,0.208944,1.361372,0.000000
2446738.503411,0.093642,0.226883,0.985090,0.000000
2446751.158013,0.075847,0.162625,2.461391,0.000000
2446763.242951,0.064650,0.107606,2.947367,0.000000
2446775.576870,0.104048,0.264776,2.610366,0.000000
2446787.777791,0.089115,0.216280,1.653550,0.000000
2446799.992759,0.078737,0.178431,1.406754,0.000000
2446812.594479,0.081401,0.180320,2.415832,0.000000
2446824.618199,0.091977,0.214644,1.538745,0.000000
2446836.777122,0.074507,0.156579,2.405167,0.000000
2446849.158821,0.082965,0.195734,1.728179,0.000000
2446861.204939,0.085806,0.208511,1.539626,0.000000
2446873.443516,0.068230,0.126817,2.624187,0.000000
2446885.960894,0.073238,0.148513,1.912197,0.000000
2446898.015122,0.099892,0.241760,1.860940,0.000000
2446910.481739,0.086204,0.199838,1.248760,0.000000
2446922.839266,0.075898,0.160712,1.603744,0.000000
2446934.752047,0.095276,0.236116,2.204046,0.000000
2446947.420414,0.087985,0.203831,0.696021,0.000000
2446959.761995,0.092130,0.215795,1.632927,0.000000
2446971.805343,0.075134,0.153524,1.461862,0.000000
2446984.128212,0.072131,0.145295,2.095530,0.000000
2446996.386482,0.072322,0.147326,1.744690,0.000000
2447008.591756,0.072216,0.145930,1.301011,0.000000
2447020.933976,0.088225,0.212200,1.381673,0.000000
2447033.349094,0.083027,0.188983,1.185275,0.000000
2447045.148979,0.081948,0.169058,2.431724,0.000000
2447057.384705,0.071086,0.136696,2.185692,0.000000
2447070.274579,0.081405,0.189402,1.319647,0.000000
2447082.321834,0.085015,0.186767,1.233626,0.000000
2447094.719644,0.085523,0.206042,1.146460,0.000000
2447106.684942,0.093259,0.226759,0.973828,0.000000
2447118.981552,0.079601,0.174475,2.567702,0.000000
2447131.503146,0.075777,0.156097,1.524480,0.000000
2447143.924890,0.074361,0.143740,1.298687,0.000000
2447156.007153,0.075874,0.163107,1.377428,0.000000
2447168.373104,0.072714,0.147759,1.553037,0.000000
2447180.891172,0.066693,0.119952,1.621532,0.000000
2447193.219377,0.085795,0.202476,0.902126,0.000000
2447205.553790,0.074659,0.154982,1.003126,0.000000
2447217.640598,0.072048,0.147200,0.919059,0.000000
2447229.843103,0.073701,0.149867,0.904952,0.000000
2447242.114515,0.079226,0.175991,0.986548,0.000000
2447254.671378,0.074629,0.157788,1.484428,0.000000
2447266.742925,0.073807,0.154697,0.872283,0.000000
2447278.909370,0.079547,0.172158,1.883487,0.000000
2447291.308625,0.070632,0.137819,1.138757,0.000000
2447303.691446,0.084222,0.182290,3.740129,0.000000
2447315.772081,0.079211,0.173618,1.169605,0.000000
2447328.048717,0.070140,0.131156,2.193641,0.000000
2447340.447319,0.077684,0.171742,1.824741,0.000000
2447352.804275,0.063990,0.105501,1.668577,0.000000
2447365.216732,0.065403,0.111228,2.257557,0.000000
2447377.367731,0.090272,0.223970,1.804586,0.000000
2447389.429454,0.084898,0.198567,1.387274,0.000000
2447401.689511,0.070216,0.131404,1.559269,0.000000
2447414.028607,0.069860,0.133694,1.619498,0.000000
2447426.247567,0.087358,0.217431,1.120876,0.000000
2447438.450941,0.091614,0.211340,1.043560,0.000000
2447450.690977,0.086940,0.209264,2.132960,0.000000
2447462.815005,0.073042,0.151034,1.442045,0.000000
2447475.188705,0.076934,0.166333,1.184405,0.000000
2447487.084455,0.074419,0.157968,1.376147,0.000000
2447499.141409,0.071282,0.140743,1.438119,0.000000
2447511.755108,0.083209,0.179650,2.844257,0.000000
2447523.572450,0.076404,0.156432,3.831417,0.000000
2447535.954137,0.069368,0.130530,1.899828,0.000000
2447547.737183,0.107199,0.276389,0.947416,0.000000
2447560.131264,0.076140,0.163895,1.160700,0.000000
2447572.434238,0.085325,0.202435,0.923288,0.000000
2447584.884452,0.062211,0.094974,1.460845,0.000000
2447596.874566,0.071526,0.135407,2.572184,0.000000
2447609.282479,0.077666,0.170290,2.263122,0.000000
2447621.519417,0.065454,0.110914,2.241894,0.000000
2447633.700529,0.090476,0.206394,1.490786,0.000000
2447645.873783,0.070094,0.137453,1.994215,0.000000
2447658.110963,0.078931,0.173645,1.793309,0.000000
2447670.358097,0.070550,0.140176,1.249413,0.000000
2447682.444133,0.075415,0.161292,0.850120,0.000000
2447694.794817,0.078496,0.174695,1.676457,0.000000
2447706.988234,0.071308,0.139698,2.262456,0.000000
2447719.337625,0.074769,0.158095,1.322193,0.000000
2447731.723362,0.072688,0.144807,1.410257,0.000000
2447743.909526,0.089044,0.197249,1.678507,0.000000
2447755.767374,0.070916,0.138894,2.612419,0.000000
2447767.801250,0.082739,0.190747,2.096571,0.000000
2447780.120136,0.076575,0.166589,1.413327,0.000000
2447792.153868,0.069633,0.131820,1.821543,0.000000
2447804.153953,0.073386,0.146271,2.489250,0.000000
2447816.717327,0.066154,0.116195,1.685745,0.000000
2447828.736172,0.077128,0.163666,3.079804,0.000000
2447841.334275,0.079069,0.170639,1.655407,0.000000
2447853.402487,0.081204,0.185406,1.179797,0.000000
2447865.853178,0.073105,0.145072,1.253877,0.000000
2447877.877381,0.090426,0.222899,1.462941,0.000000
2447890.224084,0.076198,0.163687,1.422841,0.000000
2447902.084253,0.089354,0.220359,1.282446,0.000000
2447914.529658,0.067805,0.125324,3.342544,0.000000
2447926.717285,0.068643,0.126868,3.263182,0.000000
2447938.743210,0.082186,0.187609,0.804146,0.000000
2447951.223586,0.071772,0.145315,1.470051,0.000000
2447963.383674,0.076859,0.163138,2.420181,0.000000
2447975.725129,0.078417,0.167141,1.787155,0.000000
2447987.840595,0.085915,0.198357,1.766473,0.000000
2447999.858119,0.086710,0.200085,2.532024,0.000000
2448012.218240,0.077594,0.170733,1.918313,0.000000
2448024.432537,0.082571,0.178519,1.798539,0.000000
2448037.209179,0.072166,0.147058,1.263397,0.000000
2448049.717654,0.075689,0.158884,2.100139,0.000000
2448061.984213,0.073925,0.154309,1.326058,0.000000
2448074.519566,0.091274,0.222641,0.635852,0.000000
2448086.948304,0.088973,0.207408,1.763941,0.000000
2448099.617715,0.083875,0.194317,1.745612,0.000000
2448111.752959,0.066805,0.119336,1.653380,0.000000
2448124.280894,0.085674,0.201911,1.171104,0.000000
2448136.515880,0.077678,0.163257,1.823049,0.000000
2448149.052356,0.069013,0.130538,1.450627,0.000000
2448161.233003,0.070356,0.132297,1.804216,0.000000
2448173.008426,0.073939,0.150581,2.134110,0.000000
2448185.275857,0.073811,0.150337,1.968765,0.000000
2448197.639574,0.093473,0.235114,0.809857,0.000000
2448209.970653,0.082257,0.188771,2.061135,0.000000
2448222.241025,0.088777,0.215041,1.223269,0.000000
2448234.605034,0.059658,0.080306,2.789304,0.000000
2448247.133603,0.072725,0.144610,1.356508,0.000000
2448259.251740,0.070321,0.136751,2.514090,0.000000
2448271.777424,0.078585,0.167655,1.883529,0.000000
2448284.174245,0.090941,0.208716,2.632416,0.000000
2448296.197238,0.073986,0.153488,1.984827,0.000000
2448308.558283,0.098150,0.241131,1.474137,0.000000
2448320.545713,0.081734,0.187192,1.254852,0.000000
2448332.533256,0.075526,0.160430,0.851911,0.000000
2448344.795025,0.088019,0.207239,1.183330,0.000000
2448357.105830,0.078063,0.172236,0.778556,0.000000
2448369.529235,0.077014,0.153188,2.548843,0.000000
2448381.506775,0.080289,0.176478,2.291880,0.000000
2448393.657807,0.080574,0.180314,1.622432,0.000000
2448405.969124,0.087672,0.195606,1.402996,0.000000
2448418.197662,0.068253,0.126023,1.177924,0.000000
2448430.419719,0.073119,0.145424,1.151892,0.000000
2448442.528630,0.084655,0.194090,1.193222,0.000000
2448454.753387,0.075745,0.155958,3.042379,0.000000
2448466.804111,0.066640,0.117995,1.340886,0.000000
2448478.948719,0.081067,0.181168,2.564189,0.000000
2448491.184018,0.106408,0.235826,1.243472,0.000000
2448503.549595,0.068597,0.127036,1.901160,0.000000
2448515.809806,0.069885,0.135060,1.496739,0.000000
2448527.737420,0.082606,0.189711,0.945025,0.000000
2448540.012945,0.082306,0.186191,1.313939,0.000000
2448552.412718,0.078597,0.175562,1.386679,0.000000
2448564.253240,0.075169,0.158815,1.288818,0.000000
2448576.509156,0.069303,0.131841,2.102387,0.000000
2448588.489588,0.078231,0.158128,1.772697,0.000000
2448600.811895,0.064749,0.109070,1.831635,0.000000
2448613.229534,0.074638,0.156782,2.384025,0.000000
2448625.690383,0.082607,0.188198,1.210539,0.000000
2448637.863306,0.070974,0.136584,2.017156,0.000000
2448649.653758,0.080118,0.169077,1.185937,0.000000
2448662.194460,0.074143,0.155724,2.431249,0.000000
2448674.424981,0.072232,0.147325,1.441173,0.000000
2448686.425511,0.089985,0.214184,1.363759,0.000000
2448698.880639,0.070846,0.139366,1.727314,0.000000
2448710.890486,0.066891,0.120332,2.802680,0.000000
2448723.280765,0.071619,0.143768,0.963648,0.000000
2448735.365724,0.080708,0.184239,2.126711,0.000000
2448748.347335,0.072951,0.151054,1.383105,0.000000
2448760.207161,0.085281,0.186367,2.106642,0.000000
2448772.635822,0.064426,0.105824,1.948617,0.000000
2448784.937954,0.074513,0.155987,1.096084,0.000000
2448797.288706,0.075149,0.155846,1.966332,0.000000
2448809.349994,0.073212,0.150497,1.411821,0.000000
2448821.649717,0.074826,0.157526,1.421294,0.000000
2448833.984275,0.069361,0.132400,0.773585,0.000000
2448846.284228,0.080352,0.178951,2.449654,0.000000
2448858.266543,0.097102,0.228312,1.123118,0.000000
2448870.594855,0.070949,0.138629,1.814751,0.000000
2448882.834177,0.083729,0.178076,2.122948,0.000000
2448895.039735,0.074426,0.154476,0.859832,0.000000
2448907.244558,0.088781,0.203516,1.581893,0.000000
2448919.619684,0.067618,0.124299,1.459471,0.000000
2448931.852442,0.076516,0.159792,1.084048,0.000000
2448943.878036,0.093105,0.229732,1.432629,0.000000
2448956.306683,0.070038,0.134148,1.062644,0.000000
2448968.703625,0.076354,0.162717,1.757028,0.000000
2448981.009357,0.078021,0.161207,2.391227,0.000000
2448993.545138,0.082889,0.186366,2.268999,0.000000
2449005.650900,0.088208,0.200960,1.366435,0.000000
2449018.012419,0.082826,0.186463,1.832088,0.000000
2449030.184361,0.070741,0.140532,0.873071,0.000000
2449042.800548,0.062800,0.097942,1.442321,0.000000
2449054.907222,0.073926,0.144284,1.657144,0.000000
2449067.127167,0.083400,0.199129,1.191058,0.000000
2449079.356834,0.074028,0.150730,1.643872,0.000000
2449091.938165,0.068856,0.127131,3.224913,0.000000
2449104.386995,0.088792,0.216746,1.586473,0.000000
2449116.300637,0.073170,0.138118,2.394517,0.000000
2449128.979273,0.068335,0.128018,2.074539,0.000000
2449141.197207,0.085344,0.188186,1.991420,0.000000
2449153.375129,0.075565,0.153381,4.241899,0.000000
2449165.650743,0.083187,0.196618,1.703279,0.000000
2449177.940873,0.095800,0.227973,1.874769,0.000000
2449190.391856,0.076285,0.160799,1.599725,0.000000
2449202.801471,0.087781,0.211433,1.124782,0.000000
2449215.333533,0.066547,0.118325,1.674638,0.000000
2449227.561665,0.070083,0.129380,2.209000,0.000000
2449239.986848,0.077991,0.174026,0.760224,0.000000
2449252.644771,0.070650,0.134361,2.603447,0.000000
2449265.047094,0.068430,0.127461,1.638984,0.000000
2449276.902843,0.092656,0.225407,1.812605,0.000000
2449288.891411,0.077401,0.160615,2.217047,0.000000
2449301.098543,0.064450,0.107619,2.399656,0.000000
2449313.396882,0.073024,0.138934,4.283853,0.000000
2449325.770118,0.066173,0.117078,2.269539,0.000000
2449337.723195,0.076924,0.169457,1.032287,0.000000
2449350.058172,0.071183,0.140446,2.411782,0.000000
2449362.629304,0.080304,0.184820,1.535757,0.000000
2449374.749755,0.078287,0.165498,2.632814,0.000000
2449387.052406,0.079983,0.176839,1.535580,0.000000
2449398.979043,0.090703,0.217684,1.587685,0.000000
2449411.164878,0.074104,0.153181,1.097642,0.000000
2449423.681350,0.069602,0.125238,3.714276,0.000000
2449435.488627,0.061615,0.087972,2.115662,0.000000
2449447.713406,0.066022,0.112907,4.906800,0.000000
2449460.096448,0.086589,0.203942,1.285137,0.000000
2449472.412214,0.075617,0.154082,1.155236,0.000000
2449484.862974,0.077115,0.158010,1.998288,0.000000
2449496.954292,0.101978,0.254537,1.334604,0.000000
2449509.022419,0.069224,0.131881,1.477311,0.000000
2449521.734317,0.097951,0.241476,0.828053,0.000000
2449533.731446,0.070162,0.132450,1.974263,0.000000
2449546.194457,0.081363,0.178798,0.799486,0.000000
2449558.317769,0.073169,0.149607,1.732685,0.000000
2449570.687750,0.074548,0.150243,1.547625,0.000000
2449583.149669,0.068326,0.126627,2.004624,0.000000
2449595.195645,0.082752,0.191099,0.995000,0.000000
2449607.577056,0.072735,0.140515,3.740956,0.000000
2449619.642644,0.075489,0.150148,4.648830,0.000000
2449631.863564,0.065254,0.108491,2.494802,0.000000
2449644.288171,0.075890,0.155783,2.661127,0.000000
2449656.616903,0.078585,0.164711,1.440932,0.000000
2449669.120902,0.079291,0.180279,1.508486,0.000000
2449681.198617,0.101764,0.255226,0.839184,0.000000
2449693.340379,0.092239,0.223135,1.048321,0.000000
2449705.420220,0.079413,0.173725,2.584291,0.000000
2449717.860384,0.066827,0.119646,1.825172,0.000000
2449730.119321,0.070353,0.138973,1.387731,0.000000
2449742.008478,0.070493,0.131323,1.694332,0.000000
2449754.551238,0.104045,0.278475,0.767698,0.000000
2449766.544144,0.092587,0.219896,0.927880,0.000000
2449778.832902,0.082212,0.186184,1.625171,0.000000
2449790.945694,0.091343,0.211052,1.328085,0.000000
2449803.354694,0.078706,0.170521,0.789024,0.000000
2449815.506490,0.072789,0.147277,1.571172,0.000000
2449827.768525,0.070563,0.138104,2.417156,0.000000
2449839.865055,0.086513,0.207195,1.295544,0.000000
2449852.104874,0.069549,0.133745,2.147088,0.000000
2449864.110340,0.070974,0.141674,1.561113,0.000000
2449876.587363,0.064278,0.105350,2.235725,0.000000
2449888.468719,0.076508,0.164022,1.291923,0.000000
2449900.731355,0.064859,0.109163,2.377978,0.000000
2449913.065822,0.076729,0.164428,0.942256,0.000000
2449925.261884,0.088846,0.209333,1.095936,0.000000
2449937.441181,0.062651,0.096504,3.341688,0.000000
2449949.465561,0.070411,0.137311,2.814002,0.000000
2449961.477790,0.061702,0.090376,2.871104,0.000000
2449973.803927,0.079633,0.176158,1.459647,0.000000
2449985.814394,0.066678,0.118168,0.850502,0.000000
2449997.929619,0.071332,0.140951,0.964699,0.000000
2450010.636309,0.061222,0.089351,3.472499,0.000000
2450023.191741,0.064852,0.108652,2.302414,0.000000
2450035.401246,0.075929,0.163044,2.350819,0.000000
2450047.583526,0.070047,0.133107,1.734908,0.000000
2450059.576164,0.089027,0.212942,1.222602,0.000000
2450071.742562,0.069197,0.128428,2.395389,0.000000
2450084.103731,0.073541,0.141952,1.192433,0.000000
2450096.448042,0.067943,0.121867,2.244540,0.000000
2450108.457122,0.105898,0.271269,1.659001,0.000000
2450120.629093,0.072955,0.150127,1.305846,0.000000
2450133.054470,0.078705,0.177524,2.125808,0.000000
2450145.123061,0.067889,0.121792,3.155231,0.000000
2450157.162648,0.095876,0.226326,1.988438,0.000000
2450169.735848,0.079103,0.173344,2.204266,0.000000
2450181.911084,0.086048,0.202610,1.000711,0.000000
2450194.299005,0.069700,0.134039,1.581410,0.000000
2450206.639203,0.076081,0.165159,1.531411,0.000000
2450218.776830,0.075207,0.156106,1.612427,0.000000
2450230.994409,0.084791,0.188205,2.465872,0.000000
2450243.267953,0.070171,0.132770,2.504727,0.000000
2450255.386319,0.086077,0.199958,0.939658,0.000000
2450267.679430,0.069444,0.130857,2.774889,0.000000
2450280.250971,0.071880,0.144884,0.775453,0.000000
2450292.357062,0.068067,0.125530,2.370696,0.000000
2450304.737437,0.078704,0.171533,1.648131,0.000000
2450316.751549,0.082796,0.188795,1.613285,0.000000
2450328.839227,0.074169,0.148531,3.545666,0.000000
2450341.064191,0.076318,0.163379,2.600748,0.000000
2450353.169543,0.077889,0.170998,0.982211,0.000000
2450365.395475,0.079100,0.169646,3.195713,0.000000
